listing_id,date,sentiment,cluster,cluster_name
2468156,2017-10-03,Positive,3,🟡 Long-Term
2468156,2017-10-15,Positive,3,🟡 Long-Term
2468156,2018-06-10,Positive,3,🟡 Long-Term
2474185,2024-05-26,Neutral,2,🟢 Premium
2474185,2024-06-02,Positive,2,🟢 Premium
2474185,2024-06-10,Positive,2,🟢 Premium
2474185,2024-06-20,Positive,2,🟢 Premium
2474185,2024-07-27,Positive,2,🟢 Premium
2474185,2024-08-11,Positive,2,🟢 Premium
2474185,2024-08-16,Positive,2,🟢 Premium
2474185,2024-08-24,Positive,2,🟢 Premium
2474185,2024-09-22,Positive,2,🟢 Premium
2474185,2024-09-29,Positive,2,🟢 Premium
2474185,2024-10-06,Positive,2,🟢 Premium
2474185,2024-10-20,Positive,2,🟢 Premium
2474185,2024-11-15,Positive,2,🟢 Premium
2474185,2024-11-18,Positive,2,🟢 Premium
2478644,2014-04-12,Positive,3,🟡 Long-Term
2478644,2014-04-15,Positive,3,🟡 Long-Term
2478644,2014-05-06,Positive,3,🟡 Long-Term
2478644,2014-05-10,Positive,3,🟡 Long-Term
2478644,2014-05-31,Positive,3,🟡 Long-Term
2478644,2014-06-02,Positive,3,🟡 Long-Term
2478644,2014-06-10,Positive,3,🟡 Long-Term
2478644,2014-06-12,Positive,3,🟡 Long-Term
2478644,2014-06-15,Positive,3,🟡 Long-Term
2478644,2014-06-21,Positive,3,🟡 Long-Term
2478644,2014-06-23,Positive,3,🟡 Long-Term
2478644,2014-06-25,Positive,3,🟡 Long-Term
2478644,2014-07-01,Positive,3,🟡 Long-Term
2478644,2014-07-05,Positive,3,🟡 Long-Term
2478644,2014-07-09,Positive,3,🟡 Long-Term
2478644,2014-07-15,Positive,3,🟡 Long-Term
2478644,2014-07-21,Negative,3,🟡 Long-Term
2478644,2014-07-25,Positive,3,🟡 Long-Term
2478644,2014-07-27,Positive,3,🟡 Long-Term
2478644,2014-07-30,Positive,3,🟡 Long-Term
2478644,2014-08-08,Positive,3,🟡 Long-Term
2478644,2014-08-23,Positive,3,🟡 Long-Term
2478644,2014-08-25,Positive,3,🟡 Long-Term
2478644,2014-08-27,Negative,3,🟡 Long-Term
2478644,2014-09-02,Positive,3,🟡 Long-Term
2478644,2014-09-13,Positive,3,🟡 Long-Term
2478644,2014-09-16,Positive,3,🟡 Long-Term
2478644,2014-09-19,Positive,3,🟡 Long-Term
2478644,2014-09-23,Positive,3,🟡 Long-Term
2478644,2014-09-29,Positive,3,🟡 Long-Term
2478644,2014-10-02,Positive,3,🟡 Long-Term
2478644,2014-10-13,Positive,3,🟡 Long-Term
2478644,2014-10-20,Positive,3,🟡 Long-Term
2478644,2014-11-02,Positive,3,🟡 Long-Term
2478644,2014-11-08,Positive,3,🟡 Long-Term
2478644,2014-11-19,Positive,3,🟡 Long-Term
2478644,2014-11-21,Positive,3,🟡 Long-Term
2478644,2014-11-24,Positive,3,🟡 Long-Term
2478644,2014-12-03,Positive,3,🟡 Long-Term
2478644,2015-02-08,Positive,3,🟡 Long-Term
2478644,2015-04-05,Positive,3,🟡 Long-Term
2478644,2015-06-08,Positive,3,🟡 Long-Term
2478644,2015-06-20,Positive,3,🟡 Long-Term
2478644,2015-06-23,Positive,3,🟡 Long-Term
2478644,2015-06-27,Positive,3,🟡 Long-Term
2478644,2015-06-29,Positive,3,🟡 Long-Term
2478644,2015-08-31,Neutral,3,🟡 Long-Term
2478644,2015-09-09,Positive,3,🟡 Long-Term
2478644,2015-09-17,Positive,3,🟡 Long-Term
2478644,2015-10-26,Positive,3,🟡 Long-Term
2478644,2015-11-23,Positive,3,🟡 Long-Term
2478644,2016-02-15,Positive,3,🟡 Long-Term
2478644,2016-03-02,Positive,3,🟡 Long-Term
2478644,2016-05-29,Positive,3,🟡 Long-Term
2478644,2016-06-06,Positive,3,🟡 Long-Term
2478644,2016-07-01,Positive,3,🟡 Long-Term
2478644,2016-07-18,Positive,3,🟡 Long-Term
2478644,2016-07-25,Positive,3,🟡 Long-Term
2478644,2016-07-31,Positive,3,🟡 Long-Term
2478644,2016-08-06,Neutral,3,🟡 Long-Term
2478644,2016-08-25,Positive,3,🟡 Long-Term
2478644,2016-09-05,Neutral,3,🟡 Long-Term
2478644,2016-09-12,Positive,3,🟡 Long-Term
2478644,2016-09-20,Positive,3,🟡 Long-Term
2478644,2016-10-02,Positive,3,🟡 Long-Term
2478644,2017-01-30,Positive,3,🟡 Long-Term
2478644,2017-05-11,Positive,3,🟡 Long-Term
2478644,2017-06-25,Negative,3,🟡 Long-Term
2478644,2017-07-04,Positive,3,🟡 Long-Term
2478644,2017-07-17,Positive,3,🟡 Long-Term
2478644,2017-07-27,Positive,3,🟡 Long-Term
2478644,2017-08-13,Positive,3,🟡 Long-Term
2478644,2017-08-22,Positive,3,🟡 Long-Term
2478644,2017-08-27,Positive,3,🟡 Long-Term
2478644,2017-09-11,Positive,3,🟡 Long-Term
2478644,2017-09-26,Positive,3,🟡 Long-Term
2478644,2017-10-11,Positive,3,🟡 Long-Term
2478644,2017-10-24,Positive,3,🟡 Long-Term
2478644,2018-05-21,Positive,3,🟡 Long-Term
2478644,2018-05-29,Negative,3,🟡 Long-Term
2478644,2018-06-04,Positive,3,🟡 Long-Term
2478644,2018-06-13,Positive,3,🟡 Long-Term
2478644,2018-06-30,Positive,3,🟡 Long-Term
2478644,2018-07-03,Positive,3,🟡 Long-Term
2478644,2018-07-08,Positive,3,🟡 Long-Term
2478644,2018-07-15,Positive,3,🟡 Long-Term
2478644,2018-07-28,Positive,3,🟡 Long-Term
2478644,2018-07-31,Positive,3,🟡 Long-Term
2478644,2018-08-03,Neutral,3,🟡 Long-Term
2478644,2018-08-05,Neutral,3,🟡 Long-Term
2478644,2019-05-29,Negative,3,🟡 Long-Term
2478644,2019-06-23,Positive,3,🟡 Long-Term
2478644,2019-06-25,Positive,3,🟡 Long-Term
2478644,2019-07-01,Positive,3,🟡 Long-Term
2478644,2019-07-07,Positive,3,🟡 Long-Term
2478644,2019-07-21,Positive,3,🟡 Long-Term
2478644,2019-08-12,Positive,3,🟡 Long-Term
6078984,2016-01-02,Positive,0,🟣 Budget
6078984,2016-04-24,Positive,0,🟣 Budget
6078984,2016-05-30,Positive,0,🟣 Budget
2478644,2019-08-25,Positive,3,🟡 Long-Term
2478644,2019-09-08,Neutral,3,🟡 Long-Term
2478644,2019-09-15,Positive,3,🟡 Long-Term
2478644,2019-09-20,Positive,3,🟡 Long-Term
2478644,2019-09-30,Positive,3,🟡 Long-Term
2478644,2019-10-06,Positive,3,🟡 Long-Term
2478644,2019-10-23,Positive,3,🟡 Long-Term
2478644,2019-10-28,Positive,3,🟡 Long-Term
2483875,2015-08-02,Positive,3,🟡 Long-Term
2483875,2015-09-06,Positive,3,🟡 Long-Term
2483875,2015-10-12,Positive,3,🟡 Long-Term
2483875,2015-11-23,Positive,3,🟡 Long-Term
2483875,2017-10-19,Positive,3,🟡 Long-Term
2483875,2017-11-11,Positive,3,🟡 Long-Term
2483875,2018-03-08,Positive,3,🟡 Long-Term
2483875,2018-05-31,Positive,3,🟡 Long-Term
2483875,2018-11-18,Positive,3,🟡 Long-Term
2483875,2019-05-04,Positive,3,🟡 Long-Term
2483875,2019-07-27,Neutral,3,🟡 Long-Term
2483875,2020-11-27,Positive,3,🟡 Long-Term
2483875,2021-01-02,Positive,3,🟡 Long-Term
2483875,2022-05-07,Positive,3,🟡 Long-Term
2483875,2022-07-29,Positive,3,🟡 Long-Term
2488787,2014-07-18,Positive,3,🟡 Long-Term
2488787,2014-08-03,Positive,3,🟡 Long-Term
2488787,2014-09-30,Positive,3,🟡 Long-Term
2488787,2015-07-05,Neutral,3,🟡 Long-Term
2488787,2015-09-01,Positive,3,🟡 Long-Term
2494635,2014-08-04,Positive,3,🟡 Long-Term
2494635,2015-08-19,Positive,3,🟡 Long-Term
2494635,2016-01-02,Positive,3,🟡 Long-Term
2494635,2017-05-22,Positive,3,🟡 Long-Term
2494635,2018-04-02,Neutral,3,🟡 Long-Term
2494635,2018-12-27,Positive,3,🟡 Long-Term
2494635,2019-01-05,Positive,3,🟡 Long-Term
2494635,2019-08-24,Positive,3,🟡 Long-Term
2494635,2019-12-30,Positive,3,🟡 Long-Term
2494635,2022-08-29,Positive,3,🟡 Long-Term
7076178,2015-10-26,Positive,0,🟣 Budget
7076178,2015-11-02,Positive,0,🟣 Budget
7076178,2015-11-14,Positive,0,🟣 Budget
7076178,2015-11-16,Positive,0,🟣 Budget
7076178,2015-11-21,Positive,0,🟣 Budget
7076178,2015-11-27,Positive,0,🟣 Budget
7076178,2015-12-01,Positive,0,🟣 Budget
7076178,2015-12-19,Positive,0,🟣 Budget
7076178,2016-02-01,Positive,0,🟣 Budget
7076178,2016-02-08,Positive,0,🟣 Budget
7076178,2016-02-15,Positive,0,🟣 Budget
7076178,2016-02-16,Positive,0,🟣 Budget
7076178,2016-02-20,Positive,0,🟣 Budget
7076178,2016-03-24,Positive,0,🟣 Budget
7076178,2016-03-29,Positive,0,🟣 Budget
7076178,2016-04-29,Positive,0,🟣 Budget
7076178,2016-05-02,Positive,0,🟣 Budget
7076178,2016-05-06,Positive,0,🟣 Budget
7076178,2016-05-09,Positive,0,🟣 Budget
7076178,2016-05-15,Positive,0,🟣 Budget
7076178,2016-05-16,Positive,0,🟣 Budget
7076178,2016-05-22,Positive,0,🟣 Budget
7076178,2016-05-24,Positive,0,🟣 Budget
7076178,2016-05-29,Positive,0,🟣 Budget
7076178,2016-06-02,Positive,0,🟣 Budget
7076178,2016-06-05,Positive,0,🟣 Budget
7076178,2016-06-12,Positive,0,🟣 Budget
7076178,2016-06-15,Positive,0,🟣 Budget
7076178,2016-06-19,Positive,0,🟣 Budget
7076178,2016-06-23,Positive,0,🟣 Budget
7076178,2016-06-24,Positive,0,🟣 Budget
7076178,2016-06-24,Positive,0,🟣 Budget
7076178,2016-06-26,Positive,0,🟣 Budget
7076178,2016-06-26,Positive,0,🟣 Budget
7076178,2016-07-02,Positive,0,🟣 Budget
7076178,2016-07-04,Positive,0,🟣 Budget
7076178,2016-07-13,Positive,0,🟣 Budget
7076178,2016-07-14,Positive,0,🟣 Budget
7076178,2016-07-15,Positive,0,🟣 Budget
7076178,2016-07-17,Positive,0,🟣 Budget
7076178,2016-07-23,Positive,0,🟣 Budget
7076178,2016-07-25,Positive,0,🟣 Budget
7076178,2016-07-28,Positive,0,🟣 Budget
7076178,2016-08-01,Positive,0,🟣 Budget
7076178,2016-08-04,Positive,0,🟣 Budget
7076178,2016-08-10,Positive,0,🟣 Budget
7076178,2016-08-12,Positive,0,🟣 Budget
7076178,2016-08-13,Positive,0,🟣 Budget
7076178,2016-08-15,Positive,0,🟣 Budget
7076178,2016-08-18,Positive,0,🟣 Budget
7076178,2016-08-25,Positive,0,🟣 Budget
6078984,2016-06-13,Positive,0,🟣 Budget
6078984,2016-06-25,Positive,0,🟣 Budget
6078984,2016-07-10,Positive,0,🟣 Budget
6078984,2016-08-03,Positive,0,🟣 Budget
6078984,2016-08-07,Positive,0,🟣 Budget
6078984,2016-10-23,Positive,0,🟣 Budget
6078984,2016-11-06,Positive,0,🟣 Budget
6078984,2017-06-09,Positive,0,🟣 Budget
6078984,2017-06-10,Positive,0,🟣 Budget
6078984,2017-06-18,Positive,0,🟣 Budget
6078984,2017-07-08,Positive,0,🟣 Budget
6078984,2017-07-14,Positive,0,🟣 Budget
6078984,2017-07-22,Positive,0,🟣 Budget
6078984,2017-07-30,Positive,0,🟣 Budget
6078984,2017-08-12,Positive,0,🟣 Budget
6078984,2017-08-22,Neutral,0,🟣 Budget
6078984,2017-08-30,Neutral,0,🟣 Budget
6078984,2017-09-06,Positive,0,🟣 Budget
6078984,2017-10-04,Positive,0,🟣 Budget
7076178,2016-08-25,Negative,0,🟣 Budget
7076178,2016-08-28,Positive,0,🟣 Budget
7076178,2016-08-31,Positive,0,🟣 Budget
7076178,2016-09-03,Positive,0,🟣 Budget
7076178,2016-09-05,Positive,0,🟣 Budget
7076178,2016-09-11,Positive,0,🟣 Budget
7076178,2016-09-15,Positive,0,🟣 Budget
7076178,2016-09-16,Positive,0,🟣 Budget
7076178,2016-09-20,Positive,0,🟣 Budget
7076178,2016-09-22,Positive,0,🟣 Budget
7076178,2016-09-25,Positive,0,🟣 Budget
7076178,2016-09-30,Positive,0,🟣 Budget
7076178,2016-10-02,Positive,0,🟣 Budget
7076178,2016-10-04,Positive,0,🟣 Budget
7076178,2016-10-09,Positive,0,🟣 Budget
7076178,2016-10-13,Positive,0,🟣 Budget
7076178,2016-10-18,Positive,0,🟣 Budget
7076178,2016-10-22,Neutral,0,🟣 Budget
7076178,2016-10-23,Positive,0,🟣 Budget
7076178,2016-10-27,Positive,0,🟣 Budget
7076178,2016-10-29,Positive,0,🟣 Budget
7076178,2016-11-06,Positive,0,🟣 Budget
7076178,2016-11-11,Positive,0,🟣 Budget
7076178,2016-11-13,Neutral,0,🟣 Budget
7076178,2016-11-19,Positive,0,🟣 Budget
7076178,2016-11-27,Positive,0,🟣 Budget
7076178,2016-12-01,Negative,0,🟣 Budget
7076178,2016-12-04,Positive,0,🟣 Budget
7076178,2016-12-11,Positive,0,🟣 Budget
7076178,2017-01-01,Positive,0,🟣 Budget
7076178,2017-01-06,Positive,0,🟣 Budget
7076178,2017-01-14,Positive,0,🟣 Budget
7076178,2017-01-22,Positive,0,🟣 Budget
7076178,2017-01-28,Positive,0,🟣 Budget
7076178,2017-01-30,Positive,0,🟣 Budget
7076178,2017-02-11,Positive,0,🟣 Budget
7076178,2017-02-12,Positive,0,🟣 Budget
7076178,2017-02-15,Positive,0,🟣 Budget
7076178,2017-02-19,Positive,0,🟣 Budget
7076178,2017-03-05,Positive,0,🟣 Budget
7076178,2017-03-12,Positive,0,🟣 Budget
7076178,2017-03-19,Positive,0,🟣 Budget
7076178,2017-03-23,Positive,0,🟣 Budget
7076178,2017-03-26,Positive,0,🟣 Budget
7076178,2017-04-02,Positive,0,🟣 Budget
7076178,2017-04-09,Positive,0,🟣 Budget
7076178,2017-04-14,Positive,0,🟣 Budget
7076178,2017-04-17,Positive,0,🟣 Budget
7076178,2017-04-25,Positive,0,🟣 Budget
7076178,2017-04-27,Positive,0,🟣 Budget
7076178,2017-04-28,Positive,0,🟣 Budget
7076178,2017-05-01,Positive,0,🟣 Budget
7076178,2017-05-05,Positive,0,🟣 Budget
7076178,2017-05-06,Positive,0,🟣 Budget
7076178,2017-05-07,Positive,0,🟣 Budget
7076178,2017-05-11,Positive,0,🟣 Budget
7076178,2017-05-12,Positive,0,🟣 Budget
7076178,2017-05-13,Positive,0,🟣 Budget
7076178,2017-05-14,Positive,0,🟣 Budget
7076178,2017-05-17,Positive,0,🟣 Budget
7076178,2017-05-20,Positive,0,🟣 Budget
7076178,2017-05-21,Neutral,0,🟣 Budget
7076178,2017-05-25,Positive,0,🟣 Budget
7076178,2017-05-27,Positive,0,🟣 Budget
7076178,2017-05-29,Positive,0,🟣 Budget
7076178,2017-06-04,Positive,0,🟣 Budget
7076178,2017-06-05,Positive,0,🟣 Budget
7076178,2017-06-08,Negative,0,🟣 Budget
7076178,2017-06-10,Positive,0,🟣 Budget
7076178,2017-06-11,Positive,0,🟣 Budget
7076178,2017-06-13,Positive,0,🟣 Budget
7076178,2017-06-16,Positive,0,🟣 Budget
7076178,2017-06-18,Positive,0,🟣 Budget
7076178,2017-06-24,Positive,0,🟣 Budget
7076178,2017-06-29,Positive,0,🟣 Budget
7076178,2017-07-01,Positive,0,🟣 Budget
7076178,2017-07-03,Positive,0,🟣 Budget
7076178,2017-07-09,Positive,0,🟣 Budget
7076178,2017-07-11,Positive,0,🟣 Budget
7076178,2017-07-14,Neutral,0,🟣 Budget
7076178,2017-07-16,Positive,0,🟣 Budget
7076178,2017-07-19,Positive,0,🟣 Budget
7076178,2017-07-22,Positive,0,🟣 Budget
7076178,2017-07-27,Positive,0,🟣 Budget
7076178,2017-07-29,Positive,0,🟣 Budget
7076178,2017-07-30,Positive,0,🟣 Budget
7076178,2017-08-01,Positive,0,🟣 Budget
7076178,2017-08-02,Positive,0,🟣 Budget
7076178,2017-08-03,Positive,0,🟣 Budget
7076178,2017-08-08,Positive,0,🟣 Budget
7076178,2017-08-10,Positive,0,🟣 Budget
7076178,2017-08-14,Negative,0,🟣 Budget
7076178,2017-08-17,Positive,0,🟣 Budget
7076178,2017-08-18,Positive,0,🟣 Budget
7076178,2017-08-20,Positive,0,🟣 Budget
7076178,2017-08-22,Positive,0,🟣 Budget
7076178,2017-08-23,Positive,0,🟣 Budget
7076178,2017-08-25,Positive,0,🟣 Budget
7076178,2017-08-27,Positive,0,🟣 Budget
7076178,2017-09-01,Neutral,0,🟣 Budget
2494635,2023-01-06,Positive,3,🟡 Long-Term
2494635,2024-01-03,Positive,3,🟡 Long-Term
2494635,2025-08-18,Positive,3,🟡 Long-Term
2516271,2014-06-19,Positive,0,🟣 Budget
2516271,2014-08-18,Positive,0,🟣 Budget
2516271,2014-09-27,Positive,0,🟣 Budget
2516271,2014-10-26,Neutral,0,🟣 Budget
2516271,2014-11-21,Neutral,0,🟣 Budget
2516271,2014-12-04,Positive,0,🟣 Budget
2516271,2015-01-06,Positive,0,🟣 Budget
2516271,2015-04-26,Positive,0,🟣 Budget
2516271,2015-05-07,Positive,0,🟣 Budget
2516271,2015-05-16,Positive,0,🟣 Budget
2516271,2015-05-20,Positive,0,🟣 Budget
2516271,2015-06-06,Negative,0,🟣 Budget
2516271,2015-06-14,Positive,0,🟣 Budget
2516271,2015-06-17,Positive,0,🟣 Budget
2516271,2015-06-30,Positive,0,🟣 Budget
2516271,2015-08-01,Positive,0,🟣 Budget
2516271,2015-08-07,Positive,0,🟣 Budget
2516271,2015-08-26,Positive,0,🟣 Budget
2516271,2015-09-02,Positive,0,🟣 Budget
2516271,2015-09-11,Positive,0,🟣 Budget
2516271,2015-09-13,Positive,0,🟣 Budget
2516271,2015-09-26,Positive,0,🟣 Budget
2516271,2015-10-02,Positive,0,🟣 Budget
2516271,2015-10-05,Positive,0,🟣 Budget
2516271,2015-10-21,Positive,0,🟣 Budget
2516271,2015-11-06,Positive,0,🟣 Budget
2516271,2015-11-12,Positive,0,🟣 Budget
2516271,2015-12-04,Positive,0,🟣 Budget
2516271,2015-12-31,Positive,0,🟣 Budget
2516271,2016-01-03,Positive,0,🟣 Budget
2516271,2016-01-31,Positive,0,🟣 Budget
2516271,2016-02-13,Positive,0,🟣 Budget
2516271,2016-02-18,Positive,0,🟣 Budget
2516271,2016-02-20,Positive,0,🟣 Budget
2516271,2016-02-29,Neutral,0,🟣 Budget
2516271,2016-03-24,Positive,0,🟣 Budget
2516271,2016-03-27,Positive,0,🟣 Budget
2516271,2016-04-04,Positive,0,🟣 Budget
2516271,2016-04-08,Positive,0,🟣 Budget
2516271,2016-04-10,Positive,0,🟣 Budget
2516271,2016-04-16,Positive,0,🟣 Budget
2516271,2016-04-23,Positive,0,🟣 Budget
2516271,2016-04-26,Positive,0,🟣 Budget
2516271,2016-06-01,Positive,0,🟣 Budget
2516271,2016-06-10,Positive,0,🟣 Budget
2516271,2016-06-16,Positive,0,🟣 Budget
2516271,2016-06-17,Positive,0,🟣 Budget
2516271,2016-06-28,Positive,0,🟣 Budget
2516271,2016-07-07,Positive,0,🟣 Budget
2516271,2016-07-17,Positive,0,🟣 Budget
2516271,2016-07-22,Positive,0,🟣 Budget
2516271,2016-08-02,Positive,0,🟣 Budget
2516271,2016-08-07,Positive,0,🟣 Budget
2516271,2016-08-14,Neutral,0,🟣 Budget
2516271,2016-08-21,Positive,0,🟣 Budget
2516271,2016-08-23,Positive,0,🟣 Budget
2516271,2016-08-29,Positive,0,🟣 Budget
2516271,2016-08-31,Positive,0,🟣 Budget
2516271,2016-09-11,Positive,0,🟣 Budget
2516271,2016-09-18,Positive,0,🟣 Budget
2516271,2016-09-24,Positive,0,🟣 Budget
2516271,2016-09-26,Positive,0,🟣 Budget
2516271,2016-10-08,Positive,0,🟣 Budget
2516271,2016-10-10,Neutral,0,🟣 Budget
2516271,2016-10-15,Positive,0,🟣 Budget
2516271,2016-10-18,Negative,0,🟣 Budget
2516271,2016-10-30,Positive,0,🟣 Budget
2516271,2016-11-04,Positive,0,🟣 Budget
2516271,2016-11-06,Positive,0,🟣 Budget
2516271,2016-11-19,Positive,0,🟣 Budget
2516271,2016-12-10,Positive,0,🟣 Budget
2516271,2016-12-28,Positive,0,🟣 Budget
2516271,2017-01-02,Positive,0,🟣 Budget
2516271,2017-02-01,Positive,0,🟣 Budget
2516271,2017-03-20,Positive,0,🟣 Budget
2516271,2017-04-01,Positive,0,🟣 Budget
2516271,2017-04-08,Positive,0,🟣 Budget
2516271,2017-05-19,Positive,0,🟣 Budget
2516271,2017-05-28,Positive,0,🟣 Budget
2516271,2017-06-10,Positive,0,🟣 Budget
2516271,2017-06-17,Positive,0,🟣 Budget
2516271,2017-06-19,Positive,0,🟣 Budget
2516271,2017-07-08,Positive,0,🟣 Budget
2516271,2017-07-10,Positive,0,🟣 Budget
2516271,2017-07-14,Positive,0,🟣 Budget
2516271,2017-07-31,Positive,0,🟣 Budget
2516271,2017-08-22,Positive,0,🟣 Budget
2516271,2017-08-27,Positive,0,🟣 Budget
2516271,2017-09-01,Positive,0,🟣 Budget
2516271,2017-09-13,Positive,0,🟣 Budget
6078984,2017-10-15,Neutral,0,🟣 Budget
2516271,2017-09-25,Positive,0,🟣 Budget
2516271,2017-10-02,Positive,0,🟣 Budget
2516271,2017-10-14,Positive,0,🟣 Budget
2516271,2017-10-20,Positive,0,🟣 Budget
2516271,2017-10-25,Positive,0,🟣 Budget
2516271,2018-02-02,Positive,0,🟣 Budget
2516271,2018-03-09,Positive,0,🟣 Budget
2516271,2018-03-24,Positive,0,🟣 Budget
2516271,2018-04-04,Positive,0,🟣 Budget
2516271,2018-06-15,Positive,0,🟣 Budget
2516271,2018-06-22,Positive,0,🟣 Budget
2516271,2018-06-29,Positive,0,🟣 Budget
2516271,2018-07-02,Positive,0,🟣 Budget
2516271,2018-07-09,Neutral,0,🟣 Budget
2516271,2018-07-16,Positive,0,🟣 Budget
2516271,2018-07-21,Positive,0,🟣 Budget
2516271,2018-07-23,Positive,0,🟣 Budget
2516271,2018-08-06,Positive,0,🟣 Budget
2516271,2018-08-10,Negative,0,🟣 Budget
2516271,2018-08-30,Positive,0,🟣 Budget
2516271,2018-09-11,Positive,0,🟣 Budget
2516271,2018-09-25,Neutral,0,🟣 Budget
2516271,2018-09-30,Positive,0,🟣 Budget
2516271,2018-10-28,Positive,0,🟣 Budget
2516271,2018-11-02,Positive,0,🟣 Budget
2516271,2018-11-27,Negative,0,🟣 Budget
2516271,2018-12-21,Positive,0,🟣 Budget
2516271,2018-12-28,Positive,0,🟣 Budget
2516271,2019-01-09,Positive,0,🟣 Budget
2516271,2019-02-16,Positive,0,🟣 Budget
2516271,2019-03-06,Positive,0,🟣 Budget
2516271,2019-03-15,Positive,0,🟣 Budget
2516271,2019-03-17,Positive,0,🟣 Budget
2516271,2019-03-22,Positive,0,🟣 Budget
2516271,2019-03-26,Positive,0,🟣 Budget
2516271,2019-04-01,Positive,0,🟣 Budget
2516271,2019-04-07,Positive,0,🟣 Budget
2516271,2019-04-15,Positive,0,🟣 Budget
2516271,2019-05-03,Positive,0,🟣 Budget
2516271,2019-05-08,Neutral,0,🟣 Budget
2516271,2019-05-14,Positive,0,🟣 Budget
2516271,2019-05-17,Positive,0,🟣 Budget
2516271,2019-05-20,Positive,0,🟣 Budget
2516271,2019-06-07,Positive,0,🟣 Budget
2516271,2019-06-15,Positive,0,🟣 Budget
2516271,2019-06-20,Positive,0,🟣 Budget
2516271,2019-07-27,Positive,0,🟣 Budget
2516271,2019-08-10,Positive,0,🟣 Budget
2516271,2019-08-19,Positive,0,🟣 Budget
2516271,2019-08-26,Positive,0,🟣 Budget
2516271,2019-08-28,Positive,0,🟣 Budget
2516271,2019-09-02,Positive,0,🟣 Budget
2516271,2019-09-12,Positive,0,🟣 Budget
2516271,2019-09-20,Positive,0,🟣 Budget
2516271,2019-09-29,Positive,0,🟣 Budget
2516271,2019-10-06,Positive,0,🟣 Budget
2516271,2019-10-23,Positive,0,🟣 Budget
2516271,2019-10-28,Positive,0,🟣 Budget
2516271,2019-11-08,Positive,0,🟣 Budget
2516271,2019-11-11,Positive,0,🟣 Budget
2516271,2019-12-08,Positive,0,🟣 Budget
2516271,2019-12-13,Positive,0,🟣 Budget
2516271,2019-12-29,Positive,0,🟣 Budget
2516271,2020-01-06,Negative,0,🟣 Budget
2516271,2020-03-30,Positive,0,🟣 Budget
2516271,2022-08-02,Positive,0,🟣 Budget
2516271,2022-08-18,Positive,0,🟣 Budget
2516271,2022-12-21,Negative,0,🟣 Budget
2516271,2023-05-15,Positive,0,🟣 Budget
2516271,2023-05-20,Negative,0,🟣 Budget
2516271,2023-06-13,Negative,0,🟣 Budget
2516271,2023-06-21,Positive,0,🟣 Budget
2516271,2023-07-06,Positive,0,🟣 Budget
2516271,2023-08-17,Positive,0,🟣 Budget
2516271,2023-09-14,Neutral,0,🟣 Budget
2516271,2023-09-26,Positive,0,🟣 Budget
2516271,2023-10-01,Positive,0,🟣 Budget
2516271,2023-10-19,Neutral,0,🟣 Budget
2516271,2023-10-28,Positive,0,🟣 Budget
2516271,2023-12-16,Positive,0,🟣 Budget
2516271,2024-05-18,Neutral,0,🟣 Budget
2516271,2024-05-25,Positive,0,🟣 Budget
2516271,2024-06-01,Positive,0,🟣 Budget
2516271,2024-06-10,Positive,0,🟣 Budget
2516271,2024-07-02,Negative,0,🟣 Budget
2516271,2024-07-08,Neutral,0,🟣 Budget
2516271,2024-07-17,Positive,0,🟣 Budget
2516271,2024-07-20,Positive,0,🟣 Budget
2516271,2024-07-28,Positive,0,🟣 Budget
2516271,2024-08-22,Positive,0,🟣 Budget
2516271,2024-08-26,Positive,0,🟣 Budget
2516271,2024-09-02,Positive,0,🟣 Budget
2516271,2024-09-18,Positive,0,🟣 Budget
2516271,2024-09-28,Positive,0,🟣 Budget
2516271,2024-10-01,Positive,0,🟣 Budget
2516271,2024-10-08,Positive,0,🟣 Budget
2516271,2024-10-14,Neutral,0,🟣 Budget
2516271,2024-10-30,Neutral,0,🟣 Budget
2516271,2024-11-19,Positive,0,🟣 Budget
2516271,2025-03-24,Neutral,0,🟣 Budget
2516271,2025-05-02,Neutral,0,🟣 Budget
2516271,2025-05-22,Positive,0,🟣 Budget
2516271,2025-06-14,Positive,0,🟣 Budget
2516271,2025-06-23,Positive,0,🟣 Budget
2516271,2025-07-13,Positive,0,🟣 Budget
2516271,2025-07-22,Positive,0,🟣 Budget
2516271,2025-07-24,Neutral,0,🟣 Budget
2516271,2025-07-31,Negative,0,🟣 Budget
2516271,2025-08-20,Positive,0,🟣 Budget
2516271,2025-09-13,Positive,0,🟣 Budget
2524564,2015-12-20,Positive,2,🟢 Premium
2524564,2016-02-24,Positive,2,🟢 Premium
2524564,2016-07-31,Positive,2,🟢 Premium
2524564,2016-09-03,Positive,2,🟢 Premium
2524564,2016-11-12,Positive,2,🟢 Premium
2524564,2016-12-19,Positive,2,🟢 Premium
2524564,2017-03-12,Positive,2,🟢 Premium
2524564,2017-06-12,Positive,2,🟢 Premium
2524564,2017-06-16,Positive,2,🟢 Premium
2524564,2018-04-30,Positive,2,🟢 Premium
2524564,2018-05-31,Positive,2,🟢 Premium
7076178,2017-09-02,Positive,0,🟣 Budget
7076178,2017-09-05,Positive,0,🟣 Budget
7076178,2017-09-15,Positive,0,🟣 Budget
7076178,2017-09-19,Positive,0,🟣 Budget
7076178,2017-09-20,Positive,0,🟣 Budget
7076178,2017-09-22,Positive,0,🟣 Budget
